_id,販売年,品名,産地,数量（Kg）,金額（円）,平均単価（円/Kg）
36033,2022,ずわいがに,福島,418,"2,009,880","4,808"
36034,2022,ずわいがに,東京,276,"816,480","2,958"
36035,2022,べにずわいがに,宮城,21,"25,272","1,203"
36036,2022,べにずわいがに,兵庫,"1,639","1,418,353",865
36037,2022,その他かに,千葉,45,"369,210","8,205"
36038,2022,その他かに,東京,4,"4,320","1,080"
36039,2022,その他かに,静岡,3,"7,776","2,592"
36040,2022,その他かに,大阪,203,"547,700","2,698"
36041,2022,生くじら,北海道,219,"614,467","2,806"
36042,2022,生くじら,富山,36,"123,282","3,425"
36043,2022,生くじら,石川,677,"1,979,044","2,923"
36044,2022,生くじら,福岡,82,"321,801","3,924"
36045,2022,あわび,岩手,269,"2,170,800","8,070"
36046,2022,あわび,茨城,113,"1,854,954","16,416"
36047,2022,あわび,新潟,55,"734,432","13,353"
36048,2022,あわび,富山,33,"462,888","14,027"
36049,2022,ほたて,富山,48,"58,644","1,222"
36050,2022,かき,千葉,21,"26,136","1,245"
36051,2022,かき,鳥取,"1,108","989,302",893
36052,2022,はまぐり,北海道,5,"11,880","2,376"
36053,2022,はまぐり,富山,15,"13,500",900
36054,2022,はまぐり,愛知,219,"303,858","1,387"
36055,2022,あさり,神奈川,260,"389,124","1,497"
36056,2022,あさり,富山,520,"444,312",854
36057,2022,あさり,熊本,20,"13,608",680
36058,2022,しじみ,富山,260,"172,044",662
36059,2022,ばいがい,北海道,56,"54,216",968
36060,2022,ばいがい,東京,512,"1,581,120","3,088"
36061,2022,その他かい,山形,171,"88,020",515
36062,2022,その他かい,岡山,210,"242,460","1,155"
36063,2022,その他かい,徳島,11,"10,260",933
36064,2022,その他かい,沖縄,0,0,0
36065,2022,うに,愛知,4,"18,965","4,741"
36066,2022,うに,大阪,8,"388,800","48,600"
36067,2022,なまこ,静岡,40,"62,640","1,566"
36068,2022,なまこ,鳥取,52,"32,832",631
36069,2022,なまこ,徳島,9,"9,720","1,080"
36070,2022,なまこ,佐賀,0,0,0
36071,2022,まこ,千葉,6,"1,188",198
36072,2022,まこ,東京,36,"75,168","2,088"
36073,2022,まこ,鳥取,316,"182,131",576
36074,2022,まこ,愛媛,50,"220,320","4,406"
36075,2022,しらこ,山形,66,"72,576","1,100"
36076,2022,しらこ,鳥取,838,"1,655,197","1,975"
36077,2022,しらこ,山口,106,"918,756","8,668"
36078,2022,しらこ,愛媛,10,"33,048","3,305"
36079,2022,もずく,東京,161,"154,224",958
36080,2022,もずく,山口,"26,972","16,215,315",601
36081,2022,あゆ,神奈川,40,"101,088","2,527"
36082,2022,あゆ,愛知,"30,654","43,579,242","1,422"
36083,2022,うなぎ,大阪,540,"2,157,840","3,996"
36084,2022,うなぎ,愛媛,58,"168,507","2,905"
36085,2022,どじょう,茨城,152,"437,097","2,876"
36086,2022,わかさぎ,茨城,147,"213,451","1,452"
36087,2022,その他淡水魚,長野,19,"22,572","1,188"
36088,2022,その他淡水魚,三重,14,"4,601",329
36089,2022,その他淡水魚,佐賀,80,"55,188",690
36090,2022,その他鮮魚,神奈川,70,"184,486","2,636"
36091,2022,その他鮮魚,滋賀,24,"11,448",477
36092,2023,まぐろ,北海道,"45,456","201,313,977","4,429"
36093,2023,まぐろ,岩手,898,"3,219,372","3,585"
36094,2023,まぐろ,宮城,"5,627","15,831,778","2,814"
36095,2023,まぐろ,山形,307,"468,072","1,525"
36096,2023,まぐろ,群馬,"64,172","165,918,925","2,586"
36097,2023,まぐろ,千葉,"6,078","19,986,820","3,288"
36098,2023,まぐろ,東京,"206,880","717,457,995","3,468"
36099,2023,まぐろ,新潟,"5,544","19,281,074","3,478"
36100,2023,まぐろ,石川,"17,352","59,573,427","3,433"
36101,2023,まぐろ,静岡,"41,110","127,813,900","3,109"
36102,2023,まぐろ,愛知,"62,322","241,741,260","3,879"
36103,2023,まぐろ,三重,"54,688","183,958,897","3,364"
36104,2023,まぐろ,京都,693,"1,962,613","2,832"
36105,2023,まぐろ,大阪,"21,238","61,181,126","2,881"
36106,2023,まぐろ,和歌山,484,"933,238","1,928"
36107,2023,まぐろ,鳥取,"9,487","21,041,753","2,218"
36108,2023,まぐろ,島根,925,"2,802,600","3,030"
36109,2023,まぐろ,愛媛,"28,872","120,082,805","4,159"
36110,2023,まぐろ,福岡,"14,603","33,243,217","2,276"
36111,2023,まぐろ,佐賀,"34,389","135,855,619","3,951"
36112,2023,まぐろ,長崎,642,"2,058,729","3,207"
36113,2023,めじ,青森,523,"598,277","1,144"
36114,2023,めじ,岩手,"5,891","7,663,609","1,301"
36115,2023,めじ,宮城,"2,797","3,666,336","1,311"
36116,2023,めじ,千葉,52,"67,986","1,307"
36117,2023,めじ,東京,"3,311","5,101,101","1,541"
36118,2023,めじ,新潟,772,"1,618,792","2,097"
36119,2023,めじ,富山,"2,717","5,411,068","1,992"
36120,2023,めじ,石川,"34,098","52,343,382","1,535"
36121,2023,めじ,福井,"1,526","3,551,326","2,327"
36122,2023,めじ,三重,"2,994","1,904,291",636
36123,2023,めじ,京都,117,"200,384","1,713"
36124,2023,めじ,和歌山,"3,146","4,850,010","1,542"
36125,2023,めじ,鳥取,"2,230","2,054,018",921
36126,2023,めじ,広島,231,"174,711",756
36127,2023,めじ,山口,279,"327,359","1,173"
36128,2023,めじ,福岡,"5,215","5,727,947","1,098"
36129,2023,めじ,長崎,"1,055","936,663",888
36130,2023,まかじき,北海道,166,"275,452","1,659"
36131,2023,まかじき,青森,76,"83,089","1,093"
36132,2023,まかじき,岩手,151,"267,796","1,773"
36133,2023,まかじき,宮城,"34,674","36,999,947","1,067"
36134,2023,まかじき,千葉,"69,123","102,917,809","1,489"
36135,2023,まかじき,新潟,285,"344,286","1,208"
36136,2023,まかじき,富山,6,"1,847",308
36137,2023,まかじき,石川,"4,222","3,290,581",779
36138,2023,まかじき,福井,369,"297,860",807
36139,2023,まかじき,静岡,"3,258","5,926,636","1,819"
36140,2023,まかじき,三重,499,"831,459","1,666"
36141,2023,まかじき,和歌山,"47,372","56,363,424","1,190"
36142,2023,まかじき,鳥取,279,"118,908",426
36143,2023,まかじき,高知,"4,078","5,837,178","1,431"
36144,2023,まかじき,長崎,"12,978","18,402,153","1,418"
36145,2023,まかじき,宮崎,"23,091","28,497,649","1,234"
36146,2023,まかじき,沖縄,"3,013","5,093,317","1,690"
36147,2023,黒皮かじき,岩手,120,"71,280",594
36148,2023,黒皮かじき,宮城,"32,093","28,081,346",875
36149,2023,黒皮かじき,千葉,"17,073","14,108,341",826
36150,2023,黒皮かじき,東京,592,"569,185",961
36151,2023,黒皮かじき,新潟,"5,781","15,297,989","2,646"
36152,2023,黒皮かじき,石川,"3,174","3,023,108",952
36153,2023,黒皮かじき,静岡,320,"256,541",802
36154,2023,黒皮かじき,三重,70,"52,466",750
36155,2023,黒皮かじき,和歌山,"37,867","32,420,287",856
36156,2023,黒皮かじき,高知,520,"409,572",788
36157,2023,黒皮かじき,沖縄,"8,470","9,883,933","1,167"
36158,2023,白皮かじき,北海道,"2,984","4,834,989","1,620"
36159,2023,白皮かじき,青森,112,"252,882","2,258"
36160,2023,白皮かじき,岩手,"1,692","2,842,331","1,680"
36161,2023,白皮かじき,宮城,"1,948","2,757,059","1,415"
36162,2023,白皮かじき,千葉,"1,451","1,871,799","1,290"
36163,2023,白皮かじき,神奈川,582,"636,573","1,094"
36164,2023,白皮かじき,新潟,779,"1,210,560","1,554"
36165,2023,白皮かじき,富山,"1,211","2,047,643","1,691"
36166,2023,白皮かじき,石川,"3,311","5,123,055","1,547"
36167,2023,白皮かじき,福井,"1,611","2,175,347","1,350"
36168,2023,白皮かじき,静岡,871,"1,522,993","1,749"
36169,2023,白皮かじき,三重,136,"132,582",975
36170,2023,白皮かじき,京都,"1,564","3,289,883","2,104"
36171,2023,白皮かじき,和歌山,"2,317","2,926,930","1,263"
36172,2023,白皮かじき,鳥取,382,"539,180","1,411"
36173,2023,白皮かじき,島根,"2,392","3,192,852","1,335"
36174,2023,白皮かじき,高知,"16,927","23,528,723","1,390"
36175,2023,白皮かじき,長崎,254,"464,061","1,827"
36176,2023,白皮かじき,宮崎,"1,134","1,571,068","1,385"
36177,2023,かつお,宮城,"54,937","56,825,120","1,034"
36178,2023,かつお,千葉,"12,948","15,241,510","1,177"
36179,2023,かつお,東京,"6,597","3,643,409",552
36180,2023,かつお,富山,261,"567,876","2,176"
36181,2023,かつお,石川,"6,562","10,443,529","1,592"
36182,2023,かつお,福井,"1,123","1,618,250","1,441"
36183,2023,かつお,三重,"15,326","10,063,730",657
36184,2023,かつお,京都,117,"90,061",770
36185,2023,かつお,和歌山,4,"3,110",778
36186,2023,かつお,島根,800,"604,084",755
36187,2023,かつお,福岡,"4,048","6,956,080","1,718"
36188,2023,かつお,長崎,"5,695","3,783,918",664
36189,2023,かつお,鹿児島,"4,515","5,334,019","1,181"
36190,2023,さけ,北海道,"59,270","73,670,842","1,243"
36191,2023,さけ,岩手,"4,175","6,169,849","1,478"
36192,2023,さけ,宮城,"230,101","360,630,553","1,567"
36193,2023,さけ,東京,"89,927","197,835,841","2,200"
36194,2023,さけ,富山,364,"327,133",899
36195,2023,さけ,石川,"43,103","64,639,549","1,500"
36196,2023,さけ,福井,"5,724","17,070,447","2,982"
36197,2023,さけ,静岡,"6,804","15,628,307","2,297"
36198,2023,さけ,愛知,"4,814","7,218,271","1,499"
36199,2023,さけ,三重,"10,840","28,932,165","2,669"
36200,2023,さけ,京都,373,"546,476","1,465"
36201,2023,さけ,大阪,"4,978","11,708,452","2,352"
36202,2023,さけ,兵庫,"3,002","6,609,680","2,202"
36203,2023,さけ,島根,20,"12,960",648
36204,2023,さけ,愛媛,"4,062","12,062,779","2,970"
36205,2023,ます,北海道,"2,435","2,503,101","1,028"
36206,2023,ます,青森,"5,662","10,171,634","1,796"
36207,2023,ます,岩手,"1,845","3,184,076","1,726"
36208,2023,ます,宮城,15,"20,898","1,393"
36209,2023,ます,東京,416,"499,672","1,201"
36210,2023,ます,富山,532,"741,639","1,394"
36211,2023,ます,石川,"6,516","11,775,448","1,807"
36212,2023,ます,福井,41,"149,850","3,655"
36213,2023,ます,長野,30,"77,220","2,574"
36214,2023,ます,静岡,944,"1,940,492","2,056"
36215,2023,ます,愛知,268,"340,012","1,269"
36216,2023,まいわし,北海道,"11,570","8,828,460",763
36217,2023,まいわし,青森,"22,667","17,565,120",775
36218,2023,まいわし,岩手,"7,753","5,126,868",661
36219,2023,まいわし,宮城,"41,372","20,266,521",490
36220,2023,まいわし,茨城,"38,416","20,015,694",521
36221,2023,まいわし,千葉,"29,849","14,011,105",469
36222,2023,まいわし,東京,"12,696","5,733,946",452
36223,2023,まいわし,富山,"18,511","8,572,878",463
36224,2023,まいわし,石川,"181,542","71,506,714",394
36225,2023,まいわし,福井,282,"83,430",296
36226,2023,まいわし,愛知,"10,361","3,451,896",333
36227,2023,まいわし,三重,"8,604","3,589,920",417
36228,2023,まいわし,鳥取,"77,182","38,480,387",499
36229,2023,まいわし,愛媛,12,"18,900","1,575"
36230,2023,まいわし,長崎,"14,436","7,159,698",496
36231,2023,うるめいわし,東京,625,"223,020",357
36232,2023,うるめいわし,富山,4,400,100
36233,2023,うるめいわし,石川,"4,574","612,504",134
36234,2023,うるめいわし,福井,36,"7,290",203
36235,2023,うるめいわし,鳥取,"5,131","1,966,896",383
36236,2023,かたくちいわし,石川,9,972,108
36237,2023,まあじ,岩手,893,"987,120","1,105"
36238,2023,まあじ,宮城,"1,583","836,882",529
36239,2023,まあじ,茨城,"5,140","2,909,142",566
36240,2023,まあじ,千葉,"8,624","4,835,592",561
36241,2023,まあじ,東京,"24,424","14,486,331",593
36242,2023,まあじ,神奈川,489,"98,388",201
36243,2023,まあじ,新潟,151,"115,560",765
36244,2023,まあじ,富山,"14,335","12,951,792",904
36245,2023,まあじ,石川,"463,471","307,221,532",663
36246,2023,まあじ,福井,"26,957","19,122,448",709
36247,2023,まあじ,静岡,"2,686","2,388,636",889
36248,2023,まあじ,愛知,3,540,180
36249,2023,まあじ,三重,"26,765","19,749,420",738
36250,2023,まあじ,京都,"13,465","16,527,456","1,227"
36251,2023,まあじ,兵庫,"2,871","2,009,999",700
36252,2023,まあじ,和歌山,"8,603","10,166,202","1,182"
36253,2023,まあじ,鳥取,"57,238","37,914,804",662
36254,2023,まあじ,島根,"11,961","10,374,534",867
36255,2023,まあじ,山口,"7,529","10,958,976","1,456"
36256,2023,まあじ,愛媛,"1,113","1,064,610",957
36257,2023,まあじ,高知,"56,138","49,778,464",887
36258,2023,まあじ,福岡,"19,976","15,529,615",777
36259,2023,まあじ,長崎,"37,558","27,231,660",725
36260,2023,まあじ,熊本,236,"162,540",689
36261,2023,まあじ,大分,4,"19,656","4,914"
36262,2023,まあじ,宮崎,"4,729","5,569,992","1,178"
36263,2023,まあじ,鹿児島,42,"37,120",884
36264,2023,その他あじ,岩手,150,"5,508",37
36265,2023,その他あじ,宮城,27,972,36
36266,2023,その他あじ,富山,99,"25,056",253
36267,2023,その他あじ,石川,"16,662","16,646,812",999
36268,2023,その他あじ,福井,"1,267","506,029",399
36269,2023,その他あじ,和歌山,528,"207,079",392
36270,2023,その他あじ,高知,304,"472,250","1,553"
36271,2023,その他あじ,鹿児島,123,"113,558",923
36272,2023,さば,青森,"3,430","1,260,144",367
36273,2023,さば,岩手,"3,003","1,690,146",563
36274,2023,さば,宮城,"32,425","14,100,119",435
36275,2023,さば,千葉,500,"162,000",324
36276,2023,さば,東京,"5,694","4,075,021",716
36277,2023,さば,新潟,"27,286","11,503,458",422
36278,2023,さば,富山,"44,009","18,057,018",410
36279,2023,さば,石川,"588,371","178,894,124",304
36280,2023,さば,福井,"14,063","4,750,392",338
36281,2023,さば,三重,"12,125","4,653,234",384
36282,2023,さば,京都,"11,042","5,671,242",514
36283,2023,さば,兵庫,"2,914","5,872,875","2,015"
36284,2023,さば,和歌山,"4,154","2,874,744",692
36285,2023,さば,鳥取,"163,130","62,585,000",384
36286,2023,さば,島根,"15,626","7,248,760",464
36287,2023,さば,愛媛,553,"228,366",413
36288,2023,さば,高知,286,"119,772",419
36289,2023,さば,福岡,"2,298","1,971,738",858
36290,2023,さば,長崎,"1,307","1,184,759",906
36291,2023,さば,鹿児島,995,"2,274,908","2,286"
36292,2023,さんま,北海道,"54,359","72,126,376","1,327"
36293,2023,さんま,岩手,"5,565","6,048,594","1,087"
36294,2023,さんま,宮城,"1,028","1,252,757","1,219"
36295,2023,さんま,千葉,"65,478","73,712,557","1,126"
36296,2023,さんま,東京,"7,307","8,362,656","1,144"
36297,2023,さんま,石川,"1,734","1,758,834","1,014"
36298,2023,さんま,鳥取,500,"172,800",346
36299,2023,ひらめ,北海道,127,"68,419",539
36300,2023,ひらめ,青森,"5,516","7,419,782","1,345"
36301,2023,ひらめ,岩手,"6,212","10,844,020","1,746"
36302,2023,ひらめ,宮城,"90,965","171,391,319","1,884"
36303,2023,ひらめ,秋田,"2,867","5,230,009","1,824"
36304,2023,ひらめ,福島,"8,093","12,296,288","1,519"
36305,2023,ひらめ,茨城,302,"990,286","3,279"
36306,2023,ひらめ,千葉,"5,382","13,573,638","2,522"
36307,2023,ひらめ,新潟,"1,431","2,009,282","1,404"
36308,2023,ひらめ,富山,"1,024","1,611,558","1,574"
36309,2023,ひらめ,石川,"67,642","160,010,061","2,366"
36310,2023,ひらめ,福井,"2,673","6,430,408","2,406"
36311,2023,ひらめ,静岡,"5,918","16,878,215","2,852"
36312,2023,ひらめ,三重,"3,631","10,514,841","2,896"
36313,2023,ひらめ,京都,37,"38,470","1,040"
36314,2023,ひらめ,大阪,895,"2,700,985","3,018"
36315,2023,ひらめ,和歌山,138,"354,282","2,567"
36316,2023,ひらめ,鳥取,836,"2,364,480","2,828"
36317,2023,ひらめ,島根,"5,979","11,636,342","1,946"
36318,2023,ひらめ,香川,2,918,459
36319,2023,ひらめ,愛媛,"30,192","77,736,399","2,575"
36320,2023,ひらめ,長崎,"3,818","8,319,515","2,179"
36321,2023,ひらめ,熊本,"4,562","7,378,717","1,617"
36322,2023,ひらめ,鹿児島,38,"37,931",998
36323,2023,かれい,北海道,"67,020","38,478,456",574
36324,2023,かれい,岩手,55,"67,013","1,218"
36325,2023,かれい,宮城,"11,233","11,732,259","1,044"
36326,2023,かれい,山形,930,"980,516","1,054"
36327,2023,かれい,福島,"1,365","956,448",701
36328,2023,かれい,千葉,"24,492","16,850,767",688
36329,2023,かれい,東京,"1,120","738,634",659
36330,2023,かれい,新潟,"1,873","1,178,971",629
36331,2023,かれい,富山,"1,089","598,990",550
36332,2023,かれい,石川,"457,407","227,035,869",496
36333,2023,かれい,福井,"60,586","36,707,428",606
36334,2023,かれい,三重,9,"6,480",720
36335,2023,かれい,京都,16,"37,800","2,363"
36336,2023,かれい,兵庫,"36,438","15,931,879",437
36337,2023,かれい,鳥取,"182,912","87,101,478",476
36338,2023,かれい,島根,"8,021","10,514,481","1,311"
36339,2023,まだら,北海道,"412,262","318,306,339",772
36340,2023,まだら,青森,"45,051","27,816,074",617
36341,2023,まだら,岩手,"157,022","99,123,575",631
36342,2023,まだら,宮城,"95,259","75,409,848",792
36343,2023,まだら,山形,"4,815","1,309,327",272
36344,2023,まだら,東京,"1,451","1,127,542",777
36345,2023,まだら,新潟,"29,106","13,577,158",466
36346,2023,まだら,富山,252,"93,523",371
36347,2023,まだら,石川,"192,146","97,950,286",510
36348,2023,まだら,福井,212,"148,298",700
36349,2023,まだら,和歌山,8,"12,582","1,573"
36350,2023,まだら,鳥取,"84,868","43,150,940",508
36351,2023,まだら,島根,"4,339","3,288,558",758
36352,2023,まだら,高知,2,"1,836",918
36353,2023,すけそうだら,北海道,"44,156","14,894,766",337
36354,2023,すけそうだら,岩手,"43,359","18,119,521",418
36355,2023,すけそうだら,宮城,"4,114","1,428,462",347
36356,2023,すけそうだら,山形,20,"6,480",324
36357,2023,すけそうだら,東京,"4,275","1,171,098",274
36358,2023,すけそうだら,石川,727,"181,980",250
36359,2023,すけそうだら,福井,54,"12,085",224
36360,2023,すけそうだら,和歌山,2,"2,106","1,053"
36361,2023,あぶらぼうず,千葉,82,"165,283","2,016"
36362,2023,はたはた,青森,660,"759,348","1,151"
36363,2023,はたはた,富山,135,"156,276","1,158"
36364,2023,はたはた,石川,"42,249","39,803,740",942
36365,2023,はたはた,福井,5,"3,780",756
36366,2023,はたはた,兵庫,"4,233","3,886,596",918
36367,2023,はたはた,鳥取,"16,782","16,705,541",995
36368,2023,にぎす,山形,"1,844","948,888",515
36369,2023,にぎす,富山,"1,048","423,576",404
36370,2023,にぎす,石川,"237,309","93,635,041",395
36371,2023,にぎす,福井,"2,265","585,360",258
36372,2023,にぎす,愛知,947,"658,314",695
36373,2023,にぎす,和歌山,"2,092","1,182,524",565
